X1,X2,X3,Target
6207.001759377286,-0.05662973096920888,-16.847940917558766,1
5482.55175148509,-0.06304636061363436,96.7852561066936,0
5181.869983302318,-0.034168131772471744,-52.495026257457596,0
-1784.4001692384072,-0.051983853503587044,50.4462057884782,0
8040.286841832154,-0.033717224805699615,89.93488568534313,1
9033.148906029288,-0.04872207865028312,22.93963718589214,0
6064.826449461309,-0.0375117581092911,-16.885946483546817,0
12679.324264310479,-0.05504076290668557,-15.251513527292218,0
11745.625395203751,-0.04263877507712344,73.61267460728564,0
11759.824477701444,-0.05272479146419802,26.780139612257315,0
5680.608314213607,-0.05221059255984041,-36.388896778506584,1
-2351.9729352992535,-0.05808416742959562,123.11294072477,1
-3738.539916296988,-0.043555593457135715,35.202277551288844,0
-2538.548243801657,-0.04586271797835947,-33.975747154939405,1
7884.7928454250905,-0.040342609546272744,112.92807586228868,1
7187.779996910962,-0.034777278195339836,-45.65130332744276,0
12328.780174679932,-0.0635425304587886,-20.297640408691045,0
11159.6575956643,-0.04535686178546387,32.83524517727508,1
11066.16922330777,-0.059084988073619726,110.3459775690832,0
461.0273429027802,-0.06040820049108584,0.47947136066754936,0
9898.234327837874,-0.05350522038795083,72.00854094102623,0
12769.74045499018,-0.030228350878899694,97.35882795374718,1
12067.8929178389,-0.05313147014424767,-19.423847286722243,1
12388.765330449538,-0.03075640248518744,-18.751369489369218,0
13621.1726410047,-0.044521185891609354,31.67254818966572,1
4690.119911938722,-0.030481693022513835,-13.27162314049228,1
-3469.659556495306,-0.045807378470437796,54.518187743115405,0
5749.581156204986,-0.04022265301581944,-65.84842823181593,0
13672.514464939595,-0.047687032668187475,-65.18409877079019,0
14858.513452038662,-0.06870965980792546,83.001292016322,0
4092.477945958919,-0.05679805908418963,39.209989868005195,1
3417.1250852895764,-0.06368935150144145,9.732478046876913,1
8956.577965347175,-0.032557150453683306,62.714491193379,1
11341.181008998648,-0.03885700362236911,-74.08430333091367,1
14538.739606223318,-0.0372805174399981,-10.639267643270657,0
11033.573466663314,-0.05822950686281342,-47.959145617964595,1
-653.787212915302,-0.06682621912036507,18.259347185386243,0
8248.870679981921,-0.04862966761614404,29.6961225936613,1
2185.581963815162,-0.0491662935098074,1.3431026575271723,1
4080.700041741394,-0.05563139647474221,115.09241228141198,1
11786.558569611374,-0.062411532435618686,32.64207947816837,1
13817.391238672724,-0.04661581793355163,-22.559652374032723,0
7835.672395383491,-0.05909684630669129,91.25247964773176,0
11186.211506498876,-0.044065352874504145,81.46250576203072,1
-1756.9978655005516,-0.06057822481463049,-9.216996537497124,0
-3086.4910799126474,-0.03726379555450603,49.30903658257291,0
-4973.363746593041,-0.056734915650259496,53.29031461798337,1
8612.31969315961,-0.04161330414452809,108.73536887091304,1
-2600.6762415516296,-0.05467695908471586,-34.102994590670434,0
11544.379631259008,-0.06848954146411362,-40.86928806724386,1
4723.909256724752,-0.06840318904118181,25.539691542745935,1
14717.490249158163,-0.032911003642497536,-36.861106042092494,0
3665.7621112409133,-0.053221990661552254,-45.973733563847176,0
12284.112348123306,-0.04252413055944426,113.403896192539,1
11307.095855236526,-0.051385625623758126,-12.444007592985805,1
5426.5782270063755,-0.04326108817125954,2.0945440212501794,0
356.3624565123755,-0.03462679327273211,48.79610332665369,0
7523.723871686034,-0.04678499947480758,96.79501280790824,1
9026.826446726716,-0.04752463210409486,35.37120029245742,1
14823.73277042479,-0.05117185518372906,32.12404711116208,0
9256.091313646946,-0.030065571105097985,34.34031855991289,1
9947.22659395029,-0.06297926546744857,95.24460217345083,0
2381.11736641236,-0.04362691452413254,17.749273829627434,1
9888.574970122016,-0.06743419865892791,-32.54384276569375,1
6247.383878621404,-0.038589505100394286,58.40434923634017,1
4879.658490166421,-0.05348384701487848,-45.55645781503124,0
11872.322675583087,-0.06515707618770579,113.8358524759615,0
1235.2104325349833,-0.03481845033781249,27.68061227409202,0
-4938.7208509433,-0.04502508821517605,-74.12818525829705,1
-973.0373796443928,-0.04192221590987928,-74.99645935915488,1
12424.718262399956,-0.06134032922706503,70.81220533721842,0
2217.7693693048027,-0.03460028539999861,32.83920220750631,0
815.9683618121871,-0.03519128975125951,-11.479361625350883,1
-2348.553503806492,-0.03556339341465772,83.92149539627268,0
8417.56322706863,-0.03750900464528245,60.83568311379142,1
12986.363961172417,-0.06458162402043066,65.78077746733803,0
8822.22321420308,-0.04275678111210905,-27.657933208302452,0
3983.3782503240877,-0.0425086850619145,69.30282396544045,0
6718.1838644946865,-0.06350665273557972,121.83674371322999,0
45.668871356345335,-0.03838194022557149,84.98795840360964,0
4246.552602776576,-0.040165281070431665,-20.9471936357791,1
8368.405812603196,-0.03787773288137365,55.7137482320778,1
13064.160200379938,-0.062074376961324854,114.58174521166914,0
9074.634740873018,-0.03275491256369155,-33.44967235302529,0
5673.732457476226,-0.06758470344161956,-30.37343246514463,0
13197.29661165226,-0.04707697143660613,-70.29433275957821,0
4382.0771775609965,-0.060873070879333795,51.4375706017788,1
5266.240338916981,-0.05597800011642449,-22.245982818586675,1
2376.0111080919246,-0.062343486650896326,-48.37109402394046,0
5913.838305311651,-0.03602455034913226,-48.36000122893185,0
-4452.94393681194,-0.03982565390082589,74.32585558944906,0
12327.164458967514,-0.038990398931305244,-69.88848332370215,0
-191.84843120730238,-0.059815349850426705,-57.06776505815512,0
11056.327003712693,-0.03518739102979564,25.938505107278754,1
5641.610470113982,-0.06169660464907248,-8.836666961630854,1
7513.373097345231,-0.05498002368396386,71.02078955364556,0
20.07058739619697,-0.059893901483427964,76.10549264687043,1
10482.137890560305,-0.06872625093862694,92.91929693679417,0
7916.863703272666,-0.0473347426688734,-13.023076768130373,0
-3266.2237089924165,-0.06832972669013321,19.03218863711651,0
11808.360088063315,-0.06165079038484672,-41.87952897053739,1
4468.176124534822,-0.05331498415745679,98.19439736270243,0
-3546.866323246686,-0.061664610496614695,43.615438718645684,1
37.895019019382744,-0.03098000857277798,105.5673703139495,0
4461.326956728624,-0.034087593090483884,9.614827024160611,1
3189.0322709975608,-0.06320356766818018,-1.3710810174483825,0
9265.78415801718,-0.06968141916918773,96.8424106430778,0
5286.460927580199,-0.05001854437479325,44.120241462138935,0
13719.721341123892,-0.05336575663107926,-26.132752263065548,0
-1376.2298266062235,-0.054364574516878254,63.812412367847784,1
-2004.0632925602386,-0.044901490401854025,-53.14000152403884,1
2966.5874462763722,-0.05497982049318631,45.688815767333836,1
8695.032904091646,-0.03778782322099962,80.95030776658052,1
12442.347124653119,-0.0555732485004879,81.88188333636086,0
123.67538387873174,-0.03760947129731002,-26.943955965565003,1
10825.759384001576,-0.0362444090331969,-49.17494401091595,0
-2572.820258710546,-0.054018829321785936,-14.804222310809159,0
13585.813300374466,-0.031511024190657405,7.08069810620071,0
12496.482171940323,-0.036470669683100476,116.92009575826077,1
-3487.149406404382,-0.058671381589798136,38.48459694248419,1
12479.41833103354,-0.06580157215996639,-12.98071436585326,1
-3932.569693527019,-0.05756614742990049,35.995090401264164,1
12642.914191332442,-0.05062402146206403,24.832612676430177,1
14273.709463631714,-0.05640423318178127,55.11768384680657,0
1521.9398578551236,-0.059748905522093464,-9.768120905748454,1
878.7888143338178,-0.06012006713520146,-58.26564052326077,0
797.5995430365647,-0.06797407469944859,-1.77059013009373,0
2480.1080304937464,-0.05126649392868514,98.25809478801047,1
11034.864635662572,-0.05700079607385464,66.91238426046213,1
5952.1096156965705,-0.03220276239352068,123.86632414702126,1
13353.88147698957,-0.06813142338798293,106.0625370598104,0
8015.495889596414,-0.04060791928159355,35.330744830411874,1
11626.964022717048,-0.031913787568067314,29.47818570445353,1
-4504.31063075067,-0.0684757821876188,25.482802205852174,1
11259.326978386593,-0.04068416068009366,-48.52699516278096,1
-2029.76135190684,-0.045965293257811055,-49.50019751783101,1
-3935.2021462860757,-0.0559049165972704,-44.38707741470196,0
12028.27797551467,-0.06145925192700984,-39.63280933062438,1
9637.146520874601,-0.05797690295236649,-7.7461777512427545,1
6034.934633079912,-0.06621759086440956,45.5509561340381,1
13351.675657052374,-0.06346439247685493,113.92756551836027,1
-1300.1515293996708,-0.04690957148154256,53.569437257478114,0
12633.010663087234,-0.054813923865149695,119.58886895410575,0
5299.423064918643,-0.030583462842335925,90.54553285332408,0
4229.348074911483,-0.0424671329562962,-60.442465458649465,1
9619.585760059643,-0.06334699994597137,79.85746427048994,0
-2307.490554112732,-0.06641832342704815,35.82101079208073,1
4620.205911172106,-0.0458694771502773,88.1730882843564,0
10572.36445633052,-0.046775675925802146,-40.401691533643685,0
-1350.9025085427193,-0.05910192381316653,28.251648068467404,1
4959.451875217227,-0.06305708781126632,76.23075014425172,1
13318.752507115329,-0.050654865665925974,43.43934293062621,1
10892.00364753578,-0.03629757000348342,-28.436182911759246,0
344.24862104427393,-0.057982645776069236,3.342500786758883,0
8399.222360748809,-0.04334336920950782,30.56370437506697,1
1936.8209850872954,-0.04677637048270942,-23.51590255395697,1
8681.474209623473,-0.039240791704109344,-17.19097073722797,0
13074.72024213061,-0.032614811231848215,114.99635082224435,1
10290.389392095982,-0.05907538344847312,-71.37958122439201,1
-2813.7627246044985,-0.03582876983520465,-57.84562134983864,1
14311.180991955745,-0.04262295771062884,68.44668137888593,1
5620.067422563219,-0.04783293817112748,29.853540622306518,1
13363.31892512537,-0.0689419822193703,116.6062962145409,0
11601.412488640286,-0.0668144239434029,49.36840150414379,0
5906.237189003525,-0.054958137941769056,114.33574791007615,1
3849.3740657199596,-0.06400546945328607,53.91942433435757,1
7988.01382525125,-0.06514586162109946,-70.56706951842126,1
753.6411094231862,-0.038155473445122656,114.50189128446422,0
12046.898599817687,-0.06357102248695375,83.66082267447396,0
6572.196250463169,-0.059319061150095664,114.03166007978672,0
-1724.0210239062571,-0.0510849331662432,-19.45078190134131,0
190.2351108434268,-0.03385871883102034,97.44484016211624,0
6031.153563356986,-0.06398843154908751,-15.015866988606888,1
-3446.2086644751726,-0.0376354676586973,-56.0199046574011,1
13611.543856050735,-0.05201607931849132,44.35020901223375,0
-3498.152895378078,-0.0351568825593049,15.337369160437152,1
5539.727151358494,-0.05381046856091403,89.95053920062584,0
11256.201282884722,-0.03129268677805145,-56.52646922755669,0
9134.857991597271,-0.046761043219631496,-63.32207597470891,0
-2484.9752001602465,-0.04481804866177744,61.55880396658564,0
13388.278007460414,-0.05800055316024049,69.06295725244004,0
8286.69465708073,-0.057348584069508164,41.452571598384445,0
2725.274708680154,-0.06058410463618462,104.54031885710218,0
14527.129221409232,-0.04054955560067199,88.10444684818646,1
7791.626018727238,-0.036941416937868565,36.96288847620362,1
-3470.114549436479,-0.037538422434698245,63.43218862297941,1
9802.89979594414,-0.05609239498979406,3.103712728135342,1
3672.8646886089077,-0.054694287249678696,66.00542769531936,0
8386.074502401498,-0.03162214820132067,-7.605263949617338,1
5474.480399127199,-0.06111442372129287,113.96386976304258,0
10527.643001829725,-0.049769426734753486,-54.670364324964325,0
-3503.514867715132,-0.06616811790584395,-23.34828455491167,0
6989.492837026747,-0.03642241947470654,29.9825195711513,1
-1255.1601997412672,-0.05335910141201351,71.4830202120958,1
11075.193969297434,-0.0639258017531847,-10.329200798760851,1
7627.140362030312,-0.04982356056435675,-45.8405444164339,0
-117.20572979774443,-0.06674577704039211,72.89331014009466,1
471.8458778716458,-0.04701185327350932,41.68143628668077,1
11578.475828562214,-0.04752259330479401,72.44717820477047,1
-2464.4975155935354,-0.0402483733347251,47.73976880854074,0
-2141.855907829302,-0.03521663513157795,-71.02277470949112,1
-4412.956771631827,-0.05191667914367746,-28.345000923058315,0
7653.310857032078,-0.05976778808692811,-37.82675616208735,1
13366.303426190962,-0.03638875130959257,-3.4548643544567206,0
76.13139598736234,-0.04997289590846253,-24.86014897838829,1
-4027.622798540855,-0.040178084505861064,31.854160017007317,0
8940.021734598617,-0.06829867095404883,-67.30280297179145,1
-4667.7768252274345,-0.051395762260483556,24.45083456000181,0
12095.067948298638,-0.06155269115248636,80.12900046443485,1
14162.523502460765,-0.06770513694211877,25.353198199417413,0
7936.930194356471,-0.0416944772612132,-17.16435984842304,0
-3961.5662537474145,-0.03984698225371669,58.48481101653944,0
9884.710880543782,-0.061002287820269306,-14.138638014260692,1
-1614.9807584563596,-0.04892131396776573,-60.498119066913645,0
8325.697055774683,-0.06164548580097301,120.61839628811263,0
1002.8911796897132,-0.03788504065447495,-74.16316517866304,1
14150.285696116234,-0.06810888780415286,103.52475866760994,0
4227.100264541222,-0.0378615391511588,110.75447741768629,0
10185.741491872803,-0.050558554208878934,15.075239689522334,1
11947.535180161109,-0.031050664724358495,34.946296285183195,1
-3142.5980059010117,-0.04275481371634415,12.405349488429373,1
-2736.370254694504,-0.03443124848614335,-7.863767711666526,1
8332.511981947113,-0.06555865068226195,116.85617431944937,0
9920.519385928588,-0.060693013330712545,31.950334068783114,0
3844.444292041127,-0.04449559906545225,124.58068807109339,0
13360.386824954112,-0.05247229575617364,75.80335994562641,0
8882.746645094372,-0.037201955272872705,-23.999908079163433,0
-1516.0245081132052,-0.043127918929015706,7.304063301944307,1
5433.448718258058,-0.06842961702524981,-72.86006994440429,1
-4814.134176179397,-0.03409787347981878,28.887534227741284,0
7753.600947443091,-0.04136910838540134,109.47351900483011,1
8422.229383618029,-0.04712120789157616,66.39136018523885,1
